locality,openingRate,date,weekOfYear,isDateAfterMarch,country,isRateOverLastYear,cumulativePositiveRate,localityPosition,holidayName
Canada,-100.0,2020-04-09,15,Yes,Canada,No,-17299.64,2,Maundy Thursday
Canada,-100.0,2020-04-10,15,Yes,Canada,No,-17299.64,2,Good Friday
Canada,-100.0,2020-04-11,15,Yes,Canada,No,-17299.64,2,Holy Saturday
Canada,-100.0,2020-04-12,15,Yes,Canada,No,-17299.64,2,Easter Sunday
Canada,-100.0,2020-04-13,16,Yes,Canada,No,-17299.64,2,Easter Monday
Canada,-100.0,2020-04-14,16,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-04-15,16,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-04-16,16,Yes,Canada,No,-17299.64,2,Last day of Passover
Canada,-99.99,2020-04-17,16,Yes,Canada,No,-17299.64,2,Orthodox Good Friday
Canada,-99.99,2020-04-18,16,Yes,Canada,No,-17299.64,2,Orthodox Holy Saturday
Canada,-100.0,2020-04-19,16,Yes,Canada,No,-17299.64,2,Orthodox Easter
Canada,-100.0,2020-04-20,17,Yes,Canada,No,-17299.64,2,Orthodox Easter Monday
Canada,-100.0,2020-04-21,17,Yes,Canada,No,-17299.64,2,Yom HaShoah
Canada,-100.0,2020-04-22,17,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-04-23,17,Yes,Canada,No,-17299.64,2,
Canada,-99.99,2020-04-24,17,Yes,Canada,No,-17299.64,2,Ramadan Start
Canada,-99.99,2020-04-25,17,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-04-26,17,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-04-27,18,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-04-28,18,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-04-29,18,Yes,Canada,No,-17299.64,2,Yom HaAtzmaut
Canada,-100.0,2020-04-30,18,Yes,Canada,No,-17299.64,2,
Canada,-99.99,2020-05-01,18,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-05-02,18,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-05-03,18,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-05-04,19,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-05-05,19,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-05-06,19,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-05-07,19,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-05-08,19,Yes,Canada,No,-17299.64,2,
Canada,-99.99,2020-05-09,19,Yes,Canada,No,-17299.64,2,
Canada,-100.0,2020-05-10,19,Yes,Canada,No,-17299.64,2,Mother's Day
Canada,-99.93,2020-05-11,20,Yes,Canada,No,-17299.64,2,
Canada,-99.94,2020-05-12,20,Yes,Canada,No,-17299.64,2,Lag B'Omer
Canada,-99.89,2020-05-13,20,Yes,Canada,No,-17299.64,2,
Canada,-99.2,2020-05-14,20,Yes,Canada,No,-17299.64,2,
Canada,-98.92,2020-05-15,20,Yes,Canada,No,-17299.64,2,
Canada,-98.56,2020-05-16,20,Yes,Canada,No,-17299.64,2,
Canada,-98.56,2020-05-17,20,Yes,Canada,No,-17299.64,2,
Canada,-98.13,2020-05-18,21,Yes,Canada,No,-17299.64,2,Victoria Day
Canada,-94.83,2020-05-19,21,Yes,Canada,No,-17299.64,2,Laylatul Qadr (Night of Power)
Canada,-94.39,2020-05-20,21,Yes,Canada,No,-17299.64,2,
Canada,-94.49,2020-05-21,21,Yes,Canada,No,-17299.64,2,Ascension Day
Canada,-94.57,2020-05-22,21,Yes,Canada,No,-17299.64,2,
Canada,-93.98,2020-05-23,21,Yes,Canada,No,-17299.64,2,
Canada,-92.87,2020-05-24,21,Yes,Canada,No,-17299.64,2,Eid ul Fitr
Canada,-98.63,2020-05-25,22,Yes,Canada,No,-17299.64,2,
Canada,-88.86,2020-05-26,22,Yes,Canada,No,-17299.64,2,
Canada,-87.85,2020-05-27,22,Yes,Canada,No,-17299.64,2,
Canada,-89.14,2020-05-28,22,Yes,Canada,No,-17299.64,2,
Canada,-88.47,2020-05-29,22,Yes,Canada,No,-17299.64,2,Shavuot
Canada,-89.51,2020-05-30,22,Yes,Canada,No,-17299.64,2,
Canada,-88.22,2020-05-31,22,Yes,Canada,No,-17299.64,2,Pentecost
Canada,-83.14,2020-06-01,23,Yes,Canada,No,-17299.64,2,Whit Monday
Canada,-85.33,2020-06-02,23,Yes,Canada,No,-17299.64,2,
Canada,-84.39,2020-06-03,23,Yes,Canada,No,-17299.64,2,
Canada,-84.95,2020-06-04,23,Yes,Canada,No,-17299.64,2,
Canada,-83.61,2020-06-05,23,Yes,Canada,No,-17299.64,2,
Canada,-82.93,2020-06-06,23,Yes,Canada,No,-17299.64,2,
Canada,-81.22,2020-06-07,23,Yes,Canada,No,-17299.64,2,Trinity Sunday
Canada,-83.82,2020-06-08,24,Yes,Canada,No,-17299.64,2,
Canada,-82.87,2020-06-09,24,Yes,Canada,No,-17299.64,2,
Canada,-80.59,2020-06-10,24,Yes,Canada,No,-17299.64,2,
Canada,-80.16,2020-06-11,24,Yes,Canada,No,-17299.64,2,Corpus Christi
Canada,-77.78,2020-06-12,24,Yes,Canada,No,-17299.64,2,
Canada,-77.43,2020-06-13,24,Yes,Canada,No,-17299.64,2,
Canada,-84.76,2020-06-14,24,Yes,Canada,No,-17299.64,2,
Canada,-79.1,2020-06-15,25,Yes,Canada,No,-17299.64,2,
Canada,-75.12,2020-06-16,25,Yes,Canada,No,-17299.64,2,
Canada,-74.23,2020-06-17,25,Yes,Canada,No,-17299.64,2,
Canada,-73.43,2020-06-18,25,Yes,Canada,No,-17299.64,2,
Canada,-69.73,2020-06-19,25,Yes,Canada,No,-17299.64,2,
Canada,-68.87,2020-06-20,25,Yes,Canada,No,-17299.64,2,June Solstice
Canada,-55.0,2020-06-21,25,Yes,Canada,No,-17299.64,2,Father's Day
Canada,-66.29,2020-06-22,26,Yes,Canada,No,-17299.64,2,
Canada,-70.59,2020-06-23,26,Yes,Canada,No,-17299.64,2,
Canada,-68.28,2020-06-24,26,Yes,Canada,No,-17299.64,2,
Canada,-65.73,2020-06-25,26,Yes,Canada,No,-17299.64,2,
Canada,-57.62,2020-06-26,26,Yes,Canada,No,-17299.64,2,
Canada,-57.0,2020-06-27,26,Yes,Canada,No,-17299.64,2,
Canada,-62.66,2020-06-28,26,Yes,Canada,No,-17299.64,2,
Canada,-68.6,2020-06-29,27,Yes,Canada,No,-17299.64,2,
Canada,-43.72,2020-06-30,27,Yes,Canada,No,-17299.64,2,
Canada,-43.84,2020-07-01,27,Yes,Canada,No,-17299.64,2,Canada Day
Canada,-63.3,2020-07-02,27,Yes,Canada,No,-17299.64,2,
Canada,-57.8,2020-07-03,27,Yes,Canada,No,-17299.64,2,
Canada,-87.14,2020-07-04,27,Yes,Canada,No,-17299.64,2,
Canada,-53.43,2020-07-05,27,Yes,Canada,No,-17299.64,2,
Canada,-58.48,2020-07-06,28,Yes,Canada,No,-17299.64,2,
Canada,-59.52,2020-07-07,28,Yes,Canada,No,-17299.64,2,
Canada,-57.92,2020-07-08,28,Yes,Canada,No,-17299.64,2,
Canada,-56.26,2020-07-09,28,Yes,Canada,No,-17299.64,2,Nunavut Day
Canada,-53.17,2020-07-10,28,Yes,Canada,No,-17299.64,2,
Canada,-56.96,2020-07-11,28,Yes,Canada,No,-17299.64,2,
Canada,-50.07,2020-07-12,28,Yes,Canada,No,-17299.64,2,
Canada,-54.17,2020-07-13,29,Yes,Canada,No,-17299.64,2,
Canada,-52.93,2020-07-14,29,Yes,Canada,No,-17299.64,2,
Canada,-49.88,2020-07-15,29,Yes,Canada,No,-17299.64,2,
Canada,-61.4,2020-07-16,29,Yes,Canada,No,-17299.64,2,
Canada,-48.92,2020-07-17,29,Yes,Canada,No,-17299.64,2,
Canada,-45.18,2020-07-18,29,Yes,Canada,No,-17299.64,2,
Canada,-54.47,2020-07-19,29,Yes,Canada,No,-17299.64,2,
Canada,-48.45,2020-07-20,30,Yes,Canada,No,-17299.64,2,
Canada,-49.2,2020-07-21,30,Yes,Canada,No,-17299.64,2,
Canada,-57.41,2020-07-22,30,Yes,Canada,No,-17299.64,2,
Canada,-52.6,2020-07-23,30,Yes,Canada,No,-17299.64,2,
Canada,-47.49,2020-07-24,30,Yes,Canada,No,-17299.64,2,
Canada,-43.04,2020-07-25,30,Yes,Canada,No,-17299.64,2,
Canada,-45.81,2020-07-26,30,Yes,Canada,No,-17299.64,2,
Canada,-51.79,2020-07-27,31,Yes,Canada,No,-17299.64,2,
Canada,-47.01,2020-07-28,31,Yes,Canada,No,-17299.64,2,
Canada,-45.98,2020-07-29,31,Yes,Canada,No,-17299.64,2,
Canada,-43.81,2020-07-30,31,Yes,Canada,No,-17299.64,2,Tisha B'Av
Canada,-38.92,2020-07-31,31,Yes,Canada,No,-17299.64,2,Eid ul Adha
Canada,-36.28,2020-08-01,31,Yes,Canada,No,-17299.64,2,
Canada,-44.9,2020-08-02,31,Yes,Canada,No,-17299.64,2,
Canada,-42.78,2020-08-03,32,Yes,Canada,No,-17299.64,2,Civic/Provincial Day
Canada,-50.07,2020-08-04,32,Yes,Canada,No,-17299.64,2,
Canada,-40.9,2020-08-05,32,Yes,Canada,No,-17299.64,2,
Canada,-41.63,2020-08-06,32,Yes,Canada,No,-17299.64,2,
Canada,-38.8,2020-08-07,32,Yes,Canada,No,-17299.64,2,
Canada,-33.18,2020-08-08,32,Yes,Canada,No,-17299.64,2,
Canada,-35.95,2020-08-09,32,Yes,Canada,No,-17299.64,2,
Canada,-41.03,2020-08-10,33,Yes,Canada,No,-17299.64,2,
Canada,-44.21,2020-08-11,33,Yes,Canada,No,-17299.64,2,
Canada,-40.75,2020-08-12,33,Yes,Canada,No,-17299.64,2,
Canada,-39.41,2020-08-13,33,Yes,Canada,No,-17299.64,2,
Canada,-34.4,2020-08-14,33,Yes,Canada,No,-17299.64,2,
Canada,-28.93,2020-08-15,33,Yes,Canada,No,-17299.64,2,Assumption of Mary
Canada,-38.68,2020-08-16,33,Yes,Canada,No,-17299.64,2,
Canada,-42.47,2020-08-17,34,Yes,Canada,No,-17299.64,2,Discovery Day
Canada,-39.69,2020-08-18,34,Yes,Canada,No,-17299.64,2,
Canada,-38.96,2020-08-19,34,Yes,Canada,No,-17299.64,2,
Canada,-39.83,2020-08-20,34,Yes,Canada,No,-17299.64,2,
Canada,-33.82,2020-08-21,34,Yes,Canada,No,-17299.64,2,Muharram/Islamic New Year
Canada,-26.16,2020-08-22,34,Yes,Canada,No,-17299.64,2,
Canada,-32.42,2020-08-23,34,Yes,Canada,No,-17299.64,2,
Canada,-36.57,2020-08-24,35,Yes,Canada,No,-17299.64,2,
Canada,-32.93,2020-08-25,35,Yes,Canada,No,-17299.64,2,
Canada,-35.16,2020-08-26,35,Yes,Canada,No,-17299.64,2,
Canada,-35.7,2020-08-27,35,Yes,Canada,No,-17299.64,2,
Canada,-26.77,2020-08-28,35,Yes,Canada,No,-17299.64,2,
Canada,-27.18,2020-08-29,35,Yes,Canada,No,-17299.64,2,
Canada,-39.81,2020-08-30,35,Yes,Canada,No,-17299.64,2,
Canada,-40.68,2020-08-31,36,Yes,Canada,No,-17299.64,2,
Canada,-8.47,2020-09-01,36,Yes,Canada,No,-17299.64,2,
Canada,-20.01,2020-09-02,36,Yes,Canada,No,-17299.64,2,
Canada,-19.35,2020-09-03,36,Yes,Canada,No,-17299.64,2,
Canada,-24.63,2020-09-04,36,Yes,Canada,No,-17299.64,2,
Canada,-21.85,2020-09-05,36,Yes,Canada,No,-17299.64,2,
Canada,4.09,2020-09-06,36,Yes,Canada,No,-17299.64,2,
Canada,-11.46,2020-09-07,37,Yes,Canada,No,-17299.64,2,Labour Day
Canada,-45.96,2020-09-08,37,Yes,Canada,No,-17299.64,2,
Canada,-38.87,2020-09-09,37,Yes,Canada,No,-17299.64,2,
Canada,-35.45,2020-09-10,37,Yes,Canada,No,-17299.64,2,
Canada,-31.55,2020-09-11,37,Yes,Canada,No,-17299.64,2,
Canada,-29.54,2020-09-12,37,Yes,Canada,No,-17299.64,2,
Canada,-36.63,2020-09-13,37,Yes,Canada,No,-17299.64,2,
Canada,-44.76,2020-09-14,38,Yes,Canada,No,-17299.64,2,
Canada,-43.24,2020-09-15,38,Yes,Canada,No,-17299.64,2,
Canada,-35.93,2020-09-16,38,Yes,Canada,No,-17299.64,2,
Canada,-39.55,2020-09-17,38,Yes,Canada,No,-17299.64,2,
Canada,-36.67,2020-09-18,38,Yes,Canada,No,-17299.64,2,
Canada,-32.98,2020-09-19,38,Yes,Canada,No,-17299.64,2,Rosh Hashana
Canada,-34.12,2020-09-20,38,Yes,Canada,No,-17299.64,2,
Canada,-43.17,2020-09-21,39,Yes,Canada,No,-17299.64,2,
Canada,-45.13,2020-09-22,39,Yes,Canada,No,-17299.64,2,September Equinox
Canada,-40.79,2020-09-23,39,Yes,Canada,No,-17299.64,2,
Canada,-43.22,2020-09-24,39,Yes,Canada,No,-17299.64,2,
Canada,-33.6,2020-09-25,39,Yes,Canada,No,-17299.64,2,
Canada,-31.14,2020-09-26,39,Yes,Canada,No,-17299.64,2,
Canada,-31.22,2020-09-27,39,Yes,Canada,No,-17299.64,2,
Canada,-40.7,2020-09-28,40,Yes,Canada,No,-17299.64,2,Yom Kippur
Canada,-43.46,2020-09-29,40,Yes,Canada,No,-17299.64,2,
Canada,-41.73,2020-09-30,40,Yes,Canada,No,-17299.64,2,
Canada,-44.68,2020-10-01,40,Yes,Canada,No,-17299.64,2,
Canada,-41.26,2020-10-02,40,Yes,Canada,No,-17299.64,2,
Canada,-39.09,2020-10-03,40,Yes,Canada,No,-17299.64,2,First day of Sukkot
Canada,-46.45,2020-10-04,40,Yes,Canada,No,-17299.64,2,Feast of St Francis of Assisi
Canada,-37.09,2020-10-05,41,Yes,Canada,No,-17299.64,2,
Canada,-45.91,2020-10-06,41,Yes,Canada,No,-17299.64,2,
Canada,-48.97,2020-10-07,41,Yes,Canada,No,-17299.64,2,
Canada,-50.96,2020-10-08,41,Yes,Canada,No,-17299.64,2,
Canada,-38.31,2020-10-09,41,Yes,Canada,No,-17299.64,2,Hoshana Rabbah
Canada,-39.73,2020-10-10,41,Yes,Canada,No,-17299.64,2,Shemini Atzeret
Canada,-51.39,2020-10-11,41,Yes,Canada,No,-17299.64,2,Simchat Torah
Canada,-46.76,2020-10-12,42,Yes,Canada,No,-17299.64,2,Thanksgiving Day
Canada,-54.28,2020-10-13,42,Yes,Canada,No,-17299.64,2,
Canada,-49.64,2020-10-14,42,Yes,Canada,No,-17299.64,2,
Canada,-52.16,2020-10-15,42,Yes,Canada,No,-17299.64,2,
Canada,-46.24,2020-10-16,42,Yes,Canada,No,-17299.64,2,
Canada,-40.59,2020-10-17,42,Yes,Canada,No,-17299.64,2,
Canada,-48.74,2020-10-18,42,Yes,Canada,No,-17299.64,2,Healthcare Aide Day
Canada,-57.74,2020-10-19,43,Yes,Canada,No,-17299.64,2,
Canada,-54.63,2020-10-20,43,Yes,Canada,No,-17299.64,2,
Canada,-54.26,2020-10-21,43,Yes,Canada,No,-17299.64,2,
Canada,-54.76,2020-10-22,43,Yes,Canada,No,-17299.64,2,
Canada,-43.68,2020-10-23,43,Yes,Canada,No,-17299.64,2,
Canada,-39.17,2020-10-24,43,Yes,Canada,No,-17299.64,2,
Canada,-45.34,2020-10-25,43,Yes,Canada,No,-17299.64,2,
Canada,-57.39,2020-10-26,44,Yes,Canada,No,-17299.64,2,
Canada,-56.76,2020-10-27,44,Yes,Canada,No,-17299.64,2,
Canada,-46.36,2020-10-28,44,Yes,Canada,No,-17299.64,2,
Canada,-25.4,2020-10-29,44,Yes,Canada,No,-17299.64,2,Milad un Nabi (Mawlid)
Canada,-43.87,2020-10-30,44,Yes,Canada,No,-17299.64,2,
Canada,-56.27,2020-10-31,44,Yes,Canada,No,-17299.64,2,Halloween
Canada,-49.41,2020-11-01,44,Yes,Canada,No,-17299.64,2,Daylight Saving Time ends
Canada,-58.08,2020-11-02,45,Yes,Canada,No,-17299.64,2,All Souls' Day
Canada,-61.56,2020-11-03,45,Yes,Canada,No,-17299.64,2,
Canada,-52.79,2020-11-04,45,Yes,Canada,No,-17299.64,2,
Canada,-50.3,2020-11-05,45,Yes,Canada,No,-17299.64,2,
Canada,-41.6,2020-11-06,45,Yes,Canada,No,-17299.64,2,
Canada,-39.75,2020-11-07,45,Yes,Canada,No,-17299.64,2,
Canada,-49.39,2020-11-08,45,Yes,Canada,No,-17299.64,2,
Canada,-51.15,2020-11-09,46,Yes,Canada,No,-17299.64,2,
Canada,-35.05,2020-11-10,46,Yes,Canada,No,-17299.64,2,
Canada,-38.6,2020-11-11,46,Yes,Canada,No,-17299.64,2,Remembrance Day
Canada,-54.01,2020-11-12,46,Yes,Canada,No,-17299.64,2,
Canada,-52.23,2020-11-13,46,Yes,Canada,No,-17299.64,2,
Canada,-49.86,2020-11-14,46,Yes,Canada,No,-17299.64,2,Diwali/Deepavali
Canada,-57.32,2020-11-15,46,Yes,Canada,No,-17299.64,2,
Canada,-65.9,2020-11-16,47,Yes,Canada,No,-17299.64,2,
Canada,-68.44,2020-11-17,47,Yes,Canada,No,-17299.64,2,
Canada,-66.64,2020-11-18,47,Yes,Canada,No,-17299.64,2,
Canada,-63.74,2020-11-19,47,Yes,Canada,No,-17299.64,2,
Canada,-59.52,2020-11-20,47,Yes,Canada,No,-17299.64,2,
Canada,-60.42,2020-11-21,47,Yes,Canada,No,-17299.64,2,
Canada,-67.08,2020-11-22,47,Yes,Canada,No,-17299.64,2,
Canada,-71.99,2020-11-23,48,Yes,Canada,No,-17299.64,2,
Canada,-74.75,2020-11-24,48,Yes,Canada,No,-17299.64,2,
Canada,-75.06,2020-11-25,48,Yes,Canada,No,-17299.64,2,
Canada,-89.61,2020-11-26,48,Yes,Canada,No,-17299.64,2,
Canada,-71.82,2020-11-27,48,Yes,Canada,No,-17299.64,2,
Canada,-68.73,2020-11-28,48,Yes,Canada,No,-17299.64,2,
Canada,-66.32,2020-11-29,48,Yes,Canada,No,-17299.64,2,First Sunday of Advent
Canada,-76.8,2020-11-30,49,Yes,Canada,No,-17299.64,2,
Canada,-81.22,2020-12-01,49,Yes,Canada,No,-17299.64,2,
Canada,-80.0,2020-12-02,49,Yes,Canada,No,-17299.64,2,
Canada,-80.39,2020-12-03,49,Yes,Canada,No,-17299.64,2,
Germany,11.0,2020-02-18,8,No,Germany,No,-9630.499999999998,0,
Germany,4.0,2020-02-19,8,No,Germany,No,-9630.499999999998,0,
Germany,3.0,2020-02-20,8,No,Germany,No,-9630.499999999998,0,
Germany,5.0,2020-02-21,8,No,Germany,No,-9630.499999999998,0,
Germany,1.0,2020-02-22,8,No,Germany,No,-9630.499999999998,0,
Germany,2.0,2020-02-23,8,No,Germany,No,-9630.499999999998,0,
Germany,11.0,2020-02-24,9,No,Germany,No,-9630.499999999998,0,Shrove Monday
Germany,4.0,2020-02-25,9,No,Germany,No,-9630.499999999998,0,Carnival / Shrove Tuesday
Germany,5.0,2020-02-26,9,No,Germany,No,-9630.499999999998,0,Carnival / Ash Wednesday
Germany,5.0,2020-02-27,9,No,Germany,No,-9630.499999999998,0,
Germany,11.0,2020-02-28,9,No,Germany,No,-9630.499999999998,0,
Germany,7.0,2020-02-29,9,No,Germany,No,-9630.499999999998,0,
Germany,9.0,2020-03-01,9,No,Germany,No,-9630.499999999998,0,
Germany,-8.0,2020-03-02,10,No,Germany,No,-9630.499999999998,0,
Germany,0.0,2020-03-03,10,No,Germany,No,-9630.499999999998,0,
Germany,-4.0,2020-03-04,10,No,Germany,No,-9630.499999999998,0,
Germany,-6.0,2020-03-05,10,No,Germany,No,-9630.499999999998,0,
Germany,-7.0,2020-03-06,10,No,Germany,No,-9630.499999999998,0,
Germany,4.0,2020-03-07,10,No,Germany,No,-9630.499999999998,0,
Germany,11.0,2020-03-08,10,No,Germany,No,-9630.499999999998,0,International Women's Day
Germany,-10.0,2020-03-09,11,No,Germany,No,-9630.499999999998,0,
Germany,-16.0,2020-03-10,11,No,Germany,No,-9630.499999999998,0,
Germany,-11.0,2020-03-11,11,No,Germany,No,-9630.499999999998,0,
Germany,-17.0,2020-03-12,11,No,Germany,No,-9630.499999999998,0,
Germany,-28.0,2020-03-13,11,No,Germany,No,-9630.499999999998,0,
Germany,-38.0,2020-03-14,11,No,Germany,No,-9630.499999999998,0,
Germany,-46.0,2020-03-15,11,No,Germany,No,-9630.499999999998,0,
Germany,-63.0,2020-03-16,12,No,Germany,No,-9630.499999999998,0,
Germany,-90.0,2020-03-17,12,No,Germany,No,-9630.499999999998,0,St. Patrick's Day
Germany,-95.0,2020-03-18,12,No,Germany,No,-9630.499999999998,0,
Germany,-98.36,2020-03-19,12,No,Germany,No,-9630.499999999998,0,
Germany,-98.79,2020-03-20,12,No,Germany,No,-9630.499999999998,0,March Equinox
Germany,-99.78,2020-03-21,12,No,Germany,No,-9630.499999999998,0,
Germany,-99.96,2020-03-22,12,No,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-03-23,13,No,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-03-24,13,No,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-03-25,13,No,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-03-26,13,No,Germany,No,-9630.499999999998,0,Girls' Day - Career Information Day
Germany,-100.0,2020-03-27,13,No,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-03-28,13,No,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-03-29,13,No,Germany,No,-9630.499999999998,0,Daylight Saving Time starts
Germany,-100.0,2020-03-30,14,No,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-03-31,14,No,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-01,14,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-02,14,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-03,14,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-04,14,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-05,14,Yes,Germany,No,-9630.499999999998,0,Palm Sunday
Germany,-100.0,2020-04-06,15,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-07,15,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-08,15,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-09,15,Yes,Germany,No,-9630.499999999998,0,Maundy Thursday
Germany,-99.86,2020-04-10,15,Yes,Germany,No,-9630.499999999998,0,Good Friday
Germany,-100.0,2020-04-11,15,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-12,15,Yes,Germany,No,-9630.499999999998,0,Easter Sunday
Germany,-100.0,2020-04-13,16,Yes,Germany,No,-9630.499999999998,0,Easter Monday
Germany,-99.94,2020-04-14,16,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-15,16,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-16,16,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-17,16,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-18,16,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-19,16,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-20,17,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-21,17,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-22,17,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-23,17,Yes,Germany,No,-9630.499999999998,0,German Beer Day
Germany,-100.0,2020-04-24,17,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-25,17,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-26,17,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-27,18,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-28,18,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-04-29,18,Yes,Germany,No,-9630.499999999998,0,
Germany,-99.91,2020-04-30,18,Yes,Germany,No,-9630.499999999998,0,Walpurgis Night
Germany,-100.0,2020-05-01,18,Yes,Germany,No,-9630.499999999998,0,May Day
Germany,-99.97,2020-05-02,18,Yes,Germany,No,-9630.499999999998,0,German Food Bank Day
Germany,-100.0,2020-05-03,18,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-05-04,19,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-05-05,19,Yes,Germany,No,-9630.499999999998,0,Europe Day (Council of Europe)
Germany,-100.0,2020-05-06,19,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-05-07,19,Yes,Germany,No,-9630.499999999998,0,
Germany,-100.0,2020-05-08,19,Yes,Germany,No,-9630.499999999998,0,Anniversary of the End of World War II
Germany,-99.42,2020-05-09,19,Yes,Germany,No,-9630.499999999998,0,Europe Day (European Union)
Germany,-99.48,2020-05-10,19,Yes,Germany,No,-9630.499999999998,0,Mother's Day
Germany,-94.49,2020-05-11,20,Yes,Germany,No,-9630.499999999998,0,
Germany,-95.32,2020-05-12,20,Yes,Germany,No,-9630.499999999998,0,
Germany,-91.52,2020-05-13,20,Yes,Germany,No,-9630.499999999998,0,
Germany,-91.52,2020-05-14,20,Yes,Germany,No,-9630.499999999998,0,
Germany,-79.98,2020-05-15,20,Yes,Germany,No,-9630.499999999998,0,
Germany,-79.03,2020-05-16,20,Yes,Germany,No,-9630.499999999998,0,
Germany,-73.93,2020-05-17,20,Yes,Germany,No,-9630.499999999998,0,
Germany,-62.32,2020-05-18,21,Yes,Germany,No,-9630.499999999998,0,
Germany,-65.14,2020-05-19,21,Yes,Germany,No,-9630.499999999998,0,
Germany,-55.65,2020-05-20,21,Yes,Germany,No,-9630.499999999998,0,
Germany,-24.4,2020-05-21,21,Yes,Germany,No,-9630.499999999998,0,Father's Day
Germany,-50.23,2020-05-22,21,Yes,Germany,No,-9630.499999999998,0,
Germany,-60.52,2020-05-23,21,Yes,Germany,No,-9630.499999999998,0,Constitution Day
Germany,-54.68,2020-05-24,21,Yes,Germany,No,-9630.499999999998,0,
Germany,-56.44,2020-05-25,22,Yes,Germany,No,-9630.499999999998,0,
Germany,-59.6,2020-05-26,22,Yes,Germany,No,-9630.499999999998,0,
Germany,-54.84,2020-05-27,22,Yes,Germany,No,-9630.499999999998,0,
